15861	male	1039	69548
235138	male	453	720
143801	male	748	3780
128426	male	388	4307
134292	female	2800	48888
11719	male	597	10142
69117	male	585	355
235692	male	971	1107
156391	male	803	388
191407	female	8102	9513
248224	female	1319	3619
53406	male	694	805
6599	male	1692	1762
198482	male	845	18052
74863	male	7987	7905
64651	male	23460	28429
170546	male	1860	14576
45950	male	657	454
64956	female	514	399
188226	male	1848	1847
80831	male	443	1324
85101	male	585	298
234520	female	570	247
221028	male	13890	14942
186567	male	1130	28810
216043	male	3741	3725
105254	male	288	435
158787	female	3641	7663
213394	male	419	2617
240259	male	160	6362
158521	male	2000	1697
202063	male	2363	18176
112629	male	2031	319222
189150	male	320	1187
214174	male	88	125
85797	female	1662	8914
241273	female	686	633
172370	male	328	199
166947	male	337	61077
94101	male	3110	3555
102317	male	169	122
135759	male	244	1768
216406	male	1048	1251
132764	male	259	679
82667	male	241	842
260382	male	105	1226
137013	male	499	953
136978	male	1996	1589
18810	male	3045	16276
37636	male	71	105
96896	male	1710	1141
87744	female	666	26364
146661	male	568	368
188734	male	826	499
87433	male	183	113
79439	male	636	883
120896	male	313	39410
27423	male	2384	2726
69782	male	1026	3164
64726	male	597	247
138556	male	334	539
127026	female	206	370
61960	male	474	7705
99686	male	306	298
106210	male	795	990
220324	male	147	114
79473	male	1997	852
5737	male	131	266
131253	male	279	1209
231135	male	150	206
199027	male	1411	1049
224215	male	100	221
91255	male	1735	11651
83124	male	484	578
190590	male	517	5640
71668	female	406	786
201860	male	664	6014
109092	female	541	443
234293	male	1373	19824
244444	male	659	3169
104219	male	1423	7624
172837	male	999	1090
245483	male	400	572
66184	male	279	285
190625	male	248	440
250963	male	981	3379
52134	male	1245	802
21719	male	710	318
86718	male	958	330
39131	male	662	171
61413	male	151	1047
231985	male	333	275
119614	female	2256	2639
117325	male	2561	2344
42313	female	1087	8192
158944	male	165	74
154638	female	359	289
166792	female	940	2502
259936	male	481	302
33895	male	739	9580
44836	male	1323	845
30933	male	54	97
23	male	51	11
183762	male	588	1492
44423	male	462	5447
107444	male	431	16126
168868	male	1993	1459
37862	male	2449	9680
248674	male	1993	554
94934	male	1062	1090
186432	male	846	568
63653	female	589	456
97819	male	5603	5228
54993	male	4078	4688
12910	male	366	329
67830	male	1399	1358
234334	male	1195	1369
252260	male	899	1251
21928	male	419	377
22349	male	503	480
191577	male	568	431
134032	male	519	2370
56926	male	97	198
154601	male	1008	879
26256	male	448	286
91211	male	170	304
102015	male	7113	6801
184088	female	436	620
251602	female	3989	6221
157911	male	1981	8284
54533	male	994	4119
259060	male	832	683
197542	male	22682	46552
135874	female	1023	1681
29039	male	440	2041
133696	male	326	291
162987	female	586	275
60939	male	1983	2008
231492	male	2861	3632
252587	male	707	322
206654	male	148	4418
117266	male	983	11901
102099	male	160	3605
77335	male	983	3877
124049	male	308	1473
54254	male	655	183
73479	male	1029	1683
143698	male	507	623
45103	female	1113	692
179220	male	135	134
181495	female	1729	2218
154029	male	1567	797
73483	male	108	2092
70162	male	2001	1583
196701	male	244	147
120510	male	104	23834
185769	male	751	273
94207	male	235	319
252888	male	684	1006
248643	male	19569	21207
256686	male	965	703
150947	female	987	4654
72857	male	1043	2128
159794	male	618	456
72162	male	1745	17412
151830	male	630	1819
191061	male	451	1387
41284	male	255	210
241256	male	442	977
149320	male	1019	1263
125656	male	506	464
154442	male	3062	7496
179684	male	1736	7055
127970	male	18355	21723
81085	female	938	25836
186477	male	289	156
168337	female	586	602
95696	male	73	80
113257	male	488	376
93342	male	954	192
124003	male	217	7523
94649	female	3500	3421
81844	male	408	9123
64796	male	1616	2342
207166	male	425	274
110056	female	53	38
179298	male	627	915
207507	female	960	497
42029	female	964	1593
64831	male	1671	27575
38312	male	6995	24250
179590	male	345	133
160172	male	565	600
60295	male	4078	15118
112396	male	811	1285
46368	male	255	205
24484	male	3999	7374
104110	female	1999	1255
192864	male	779	21929
218692	male	3618	5864
99680	female	293	137
6452	male	672	404
13536	male	2061	8818
231051	male	308	100
103228	male	593	2788
154232	female	82	186
137536	female	227	1193
212579	male	1180	1842
241791	male	502	629
204816	male	617	727
35695	male	854	5966
148605	female	1266	2536
103090	male	1898	523
166002	male	162	1402
138192	female	273	1256
64156	male	469	253
96496	male	215	86
145326	female	467	534
107433	female	2116	5380
196702	male	583	837
259817	male	521	462
85597	male	719	913
82308	male	264	104
105353	male	1487	2275
36499	male	1725	5422
6896	male	148	81
31850	male	241	1980
260203	male	1203	494
113513	female	210	116
4887	male	1704	3041
191383	male	279	176
2277	male	3528	3218
115944	female	1896	3626
46132	male	466	618
186179	male	97	45
230872	male	188	44
213077	male	5510	9867
260482	male	833	18472
142005	male	2549	2441
239138	female	2515	12997
137331	female	333	401
264441	male	1294	4425
11744	male	1813	1098
120296	male	324	686
109378	male	1079	759
204459	male	1450	3320
140460	female	790	800
125109	female	492	553
41610	female	366	464
15943	male	1972	506
51597	male	413	139
255408	male	2000	1541
105487	male	2000	1569
15386	male	4947	4500
260156	male	1380	2156
174344	female	138	158
264360	female	2918	2998
218572	female	614	372
44012	male	573	360
89578	male	446	875
1193	male	327	1402
54407	male	15981	16016
157817	male	5717	6829
14483	male	103	97
119902	male	371	979
221660	male	457	1136
264036	female	390	634
224169	male	269	773
32979	male	799	9456
100674	male	30	36
162327	male	874	6193
156439	male	869	659
184033	male	7308	27207
108887	male	1308	4202
189036	male	188	3712
183380	male	712	693
147280	male	470	338
202036	male	1687	3047
70802	male	875	1102
84164	male	408	618
10600	male	224	269
162422	male	1760	1242
54052	male	69	102
162719	male	576	3724
66668	male	94	111
68984	male	1010	4092
225096	male	259	529
212939	male	1588	918
126842	male	1738	1296
143410	female	973	397
36039	male	1711	1249
60335	male	605	1182
50805	male	242	293
162397	male	357	95
49994	female	261	281
31154	male	2337	4820
225141	male	208	5161
237940	male	512	419
125362	male	507	322
119234	male	1368	753
137041	male	768	7007
68490	male	697	1639
116183	female	1390	2004
59922	female	1735	3078
101096	male	1905	1247
184005	male	1257	3934
90995	male	1266	1926
226947	male	137	64
130803	male	571	397
81760	female	963	1175
66410	male	1735	5240
147960	male	152	963
168540	male	308	492
154198	male	1480	9982
131103	male	890	10711
191243	male	209	99
90966	male	581	730
234587	male	820	1604
107585	male	5504	16851
181956	male	1570	28652
201132	male	2461	2671
231343	male	1440	1817
130781	female	2187	3092
263798	male	209	187
196479	male	287	353
174704	male	931	9660
27544	male	401	429
111290	female	812	370
193984	male	909	8759
181703	male	1066	389
31611	male	686	884
75823	male	501	1998
42894	male	163	153
164149	male	69	66
33276	male	516	1661
242296	male	167	119
108315	male	1407	2024
241415	female	2716	2908
186610	male	617	1889
129452	male	1482	3870
212814	male	168	69
65255	male	1008	441
210713	male	452	330
111219	male	485	1511
41057	male	326	306
52640	male	537	314
221705	male	1975	2488
23993	male	1721	1169
244817	male	2672	3273
184205	male	34	316
65917	male	1328	4477
7545	male	30	33
110044	male	182	319
106151	male	1999	1145
238404	male	307	402
157977	male	211	181
207602	female	560	3704
32059	male	227	97
235971	female	55	331
221528	male	84	63
170655	female	3768	3812
191022	male	986	3846
253049	male	188	96
99034	male	161	64
170276	male	902	919
53104	male	271	239
225093	male	119	106
60454	male	56	49
118705	male	1363	966
61441	male	346	575
60524	male	236	815
31493	male	781	949
259883	male	147	146
52022	male	349	1520
122566	female	353	507
255675	male	189	983
238491	male	3682	3410
198452	male	848	272
50796	male	318	239
215704	male	2000	965
84149	female	343	630
103135	male	258	707
216821	female	1173	2753
168106	female	197	107
25111	male	1963	2252
154360	male	1995	1683
128470	male	1244	2538
46847	male	592	245
16629	male	139	69
117064	male	2100	8079
18892	male	1365	874
133209	male	481	564
257273	male	91	120
69510	female	1308	2037
245501	female	2002	1818
142195	male	767	9087
216343	male	3919	4189
49261	male	2195	15417
16944	male	736	768
245370	male	1512	2339
239951	male	210	99
24488	male	11395	11992
77938	female	276	1002
26102	male	306	264
46616	male	895	361
58159	male	1977	1311
162070	male	181	99
166213	male	896	939
194282	male	3001	2824
198766	male	935	1060
132422	female	144	143
18813	male	409	453
24649	male	433	473
150285	male	220	2750
113653	male	2497	3160
100936	male	256	144
159038	male	940	497
11919	female	14725	16612
46486	female	3011	4067
181342	male	481	889
32510	male	1454	1128
37578	female	276	159
100332	male	100	748
154523	male	1466	3354
135319	male	1010	1109
127973	female	274	991
203831	female	1048	1028
70835	male	1589	2300
46164	male	8030	11988
174318	male	1930	2225
4041	male	114	304
116386	male	655	584
202548	female	644	245
63531	female	202	300
12646	male	1905	1422
214215	female	8650	12096
238350	male	1056	1202
56272	male	296	94
100748	male	389	147
121078	male	591	1248
234826	male	643	354
72564	male	1975	3664
212766	male	571	1165
141770	male	269	197
221808	male	370	154
123073	male	115	73
10517	male	224	447
48919	male	211	66
106430	male	511	754
120969	male	1152	589
259915	male	253	140
88543	male	115	26
248446	male	1282	11766
33212	male	163	171
75071	male	1100	8721
256704	male	333	1745
191615	male	843	3155
49183	male	842	295
204035	male	484	541
215954	male	667	812
242052	male	878	650
32655	male	123	78
36079	male	1179	900
74751	male	69	87
122370	male	158	170
255105	male	25	186
207143	male	217	58
201185	female	525	704
45133	male	1214	2364
225216	male	126	1375
134188	male	134	71
95252	male	110	201
154527	male	598	855
256994	male	114	180
174888	male	671	19675
127311	female	650	1677
218424	male	424	1414
221573	male	755	874
230813	male	409	1477
41083	male	317	222
252222	male	1060	1763
215502	male	1130	1446
107864	female	3428	12557
179141	male	654	2343
21467	male	3990	22524
102260	male	666	141
1561	male	121	51
114504	female	418	292
77050	male	1394	8162
6449	male	997	1660
237373	male	1010	1246
125875	male	192	186
112599	male	799	309
259723	female	749	4154
230808	male	171	1399
168475	male	2649	2627
171162	female	362	108
57431	female	493	205
196410	male	59	151
75390	male	5866	6628
90507	female	2879	2744
150755	male	1215	833
124411	male	1099	1167
87517	male	96	100
44034	male	443	123
237958	male	75	32
248942	male	258	10179
50213	male	99	223
260658	male	588	1180
21327	female	2000	432
119817	male	304	212
32499	female	840	499
259307	female	1952	1924
212363	male	242	271
78452	female	802	550
29683	male	955	1412
188585	male	817	1959
143944	male	518	261
54808	male	660	2206
188881	male	517	363
35182	female	479	707
176453	female	1279	2208
135921	male	355	415
131232	male	476	522
79453	male	9839	12305
72022	male	1943	3332
67274	male	1205	1004
149053	male	41	101
62403	male	806	169
120043	male	1247	1023
134384	male	1934	2262
21337	male	369	179
259154	male	2169	1998
234635	male	218	151
88278	male	720	347
103855	male	282	199
193028	male	2000	1704
203939	male	216	368
77930	male	28	31
206957	male	1028	2746
104154	male	667	5460
153985	male	221	72
43712	male	875	865
24743	male	570	878
138688	male	158	124
181472	male	798	623
219147	male	334	390
41406	male	276	206
46846	male	739	1195
101562	male	172	102
55746	female	1834	2083
65984	male	863	445
206576	male	440	605
18017	male	808	709
113895	male	213	98
246593	male	134	55
126721	male	834	7190
236280	female	109	119
77958	male	1714	634
164297	male	918	521
156446	male	1943	1226
175093	male	671	369
79839	male	51	49
509	male	76	91
29070	male	754	1866
60256	male	2446	3571
247917	male	165	363
154489	male	852	334
71558	male	105	1901
92970	female	1792	1347
81866	male	2212	2435
103140	male	870	2538
113845	male	65	52
110599	male	685	624
56270	male	641	305
105546	male	337	227
237746	male	1617	786
129511	male	404	1093
182894	male	540	408
100176	male	2001	1136
121432	female	158	341
89356	male	9228	13983
155785	female	1450	1425
231315	male	278	100
202396	female	441	230
255634	male	385	229
80169	male	662	544
160314	male	3858	3785
55782	female	201	518
217977	female	203	112
60444	male	1195	3143
125380	female	933	1665
140000	male	541	609
203964	male	166	276
130819	male	1417	4135
175560	male	354	227
248493	female	594	336
92122	female	2763	6286
216361	female	235	252
63107	male	1949	2681
68385	male	1869	2674
229529	female	300	197
22130	male	254	906
100056	female	1885	2243
84504	male	308	251
48111	male	193	119
92842	male	346	584
109094	male	219	113
123626	male	148	223
99913	male	825	1459
83152	male	3358	5137
52691	male	327	183
162436	male	10	16
145400	male	223	188
200365	male	1845	1751
255911	male	179	3073
256390	male	617	338
178720	male	388	133
42718	male	118	124
238058	male	691	621
21138	female	547	712
93699	male	1999	1625
87625	male	829	404
161574	male	953	1017
136979	male	630	357
129272	male	475	665
3031	female	880	1101
201419	female	304	208
44760	male	344	283
187189	male	1462	1935
72313	male	111	86
234608	male	121	58
199235	male	229	6580
194837	male	160	274
18671	male	1766	3413
137389	male	981	1204
152013	male	762	488
69669	female	363	176
188267	female	103	32
204388	male	1976	1776
95721	male	322	154
234972	male	185	213
92131	female	420	724
60957	female	1206	648
132759	male	322	12235
222020	male	1973	2415
145156	male	1707	1325
57307	male	460	576
234301	female	299	466
245070	male	504	446
45297	male	1181	980
8068	male	676	726
9448	male	18	22
116158	male	855	1650
107604	female	891	11095
54513	male	225	158
142147	female	178	62
231092	male	2001	1562
219398	female	464	496
241106	female	1907	1224
123698	male	647	1632
88569	female	23	34
227892	male	442	134
179253	female	2952	3009
189151	male	1950	1694
248631	female	451	361
128200	male	56	97
71732	male	511	322
248872	male	531	1229
23832	female	202	208
245821	male	30	101
36030	male	261	631
78699	male	2000	767
14751	male	99	77
87561	male	495	123
55962	male	669	575
102053	male	352	699
250839	male	343	156
16350	female	6049	6023
98815	male	2976	6779
114485	male	4302	6872
143368	female	223	296
77960	male	164	120
266687	male	149	374
93780	female	336	265
66271	female	99	65
241793	male	1629	1377
22490	male	773	64
29817	female	521	412
160397	male	881	963
137376	male	613	1374
150326	male	834	779
135672	female	392	252
6146	male	529	11340
196136	male	783	704
158808	male	138	101
1275	male	308	334
48092	male	2001	1761
235198	male	996	423
82596	male	328	215
57846	female	2685	9056
177899	male	405	361
79965	male	409	413
138861	male	382	418
172001	female	303	129
145881	male	3043	2933
156307	male	366	244
149251	male	1521	5199
110124	male	581	561
73763	male	856	1121
263091	male	1479	1088
36857	male	212	470
177363	female	6225	42911
91042	female	778	1092
122251	male	389	594
95610	female	2002	1510
2666	male	21	29
33551	male	546	534
264208	male	1002	2429
89548	female	1081	443
181067	male	2470	2998
201691	male	362	657
180975	male	265	510
227722	female	36	3154
196434	male	511	241
32487	male	399	406
197222	male	474	353
89434	male	245	952
78563	male	1534	6623
54497	male	221	204
50471	male	6670	8507
6139	male	669	354
44978	female	426	221
156616	male	388	427
206890	male	1015	575
170221	male	556	3061
131009	male	800	302
132240	male	294	226
29507	male	332	238
240679	male	1418	1638
16756	female	549	504
90495	male	1546	802
75652	female	1984	621
76269	male	457	283
221033	male	436	495
38039	female	437	585
6860	female	168	338
150403	male	3074	2003
215488	female	247	778
162334	male	200	260
128428	male	280	3171
157009	male	297	183
57944	male	79	182
226079	male	492	275
39845	male	138	124
83408	female	360	2506
26034	female	1448	1434
57885	male	61	172
8225	male	60	53
221137	male	1092	956
91472	female	13722	12198
51358	female	561	485
131372	male	1999	1813
255886	female	131	124
125676	male	394	877
104669	male	1054	426
145551	male	141	756
245073	male	1144	937
43577	male	668	1893
32685	female	247	144
34503	male	1221	860
83345	male	3847	38354
183384	male	864	159
158277	female	42	86
139137	male	1551	2217
46736	male	196	197
11699	male	1035	1170
48178	female	309	355
32767	male	585	345
90316	male	1620	1228
225076	male	413	2616
231551	male	46	87
182077	female	1252	10844
63764	female	640	859
8591	male	541	138
137178	male	201	149
242272	male	527	5448
224994	male	825	1753
